"","rg","ctr_n","ctr","yr","mn","sub","unit_type","unit_name","unit_n","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","cvs1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2"
"3211","Latin America","Mexico",52,2012,7,"michoacan","Municipality","ciudad hidalgo",171,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.217608184814453,-990,0.217608184814453,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3212","Latin America","Mexico",52,2012,7,"michoacan","Municipality","ciudad hidalgo",171,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.184737014770508,-990,0.184737014770508,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3213","Latin America","Mexico",52,2012,7,"michoacan","Municipality","ciudad hidalgo",171,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.351797103881836,-990,0.351797103881836,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3214","Latin America","Mexico",52,2012,7,"michoacan","Municipality","zacapu",172,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.20023645401001,-990,0.20023645401001,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3215","Latin America","Mexico",52,2012,7,"michoacan","Municipality","zacapu",172,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.267189979553223,-990,0.267189979553223,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3216","Latin America","Mexico",52,2012,7,"michoacan","Municipality","zacapu",172,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.326176338195801,-990,0.326176338195801,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3217","Latin America","Mexico",52,2012,7,"michoacan","Municipality","morelia",173,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.195997905731201,-990,0.195997905731201,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3218","Latin America","Mexico",52,2012,7,"michoacan","Municipality","morelia",173,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.184235668182373,-990,0.184235668182373,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3219","Latin America","Mexico",52,2012,7,"michoacan","Municipality","morelia",173,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.362677345275879,-990,0.362677345275879,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3220","Latin America","Mexico",52,2012,7,"michoacan","Municipality","uruapan del progreso",174,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.189890899658203,-990,0.189890899658203,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3221","Latin America","Mexico",52,2012,7,"michoacan","Municipality","uruapan del progreso",174,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.231920604705811,-990,0.231920604705811,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3222","Latin America","Mexico",52,2012,7,"michoacan","Municipality","uruapan del progreso",174,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.34464786529541,-990,0.34464786529541,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3223","Latin America","Mexico",52,2012,7,"michoacan","Municipality","morelia",175,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.255145969390869,-990,0.255145969390869,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3224","Latin America","Mexico",52,2012,7,"michoacan","Municipality","morelia",175,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.176876602172852,-990,0.176876602172852,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3225","Latin America","Mexico",52,2012,7,"michoacan","Municipality","morelia",175,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.342668075561523,-990,0.342668075561523,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3226","Latin America","Mexico",52,2012,7,"michoacan","Municipality","pátzcuaro",176,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.165784854888916,-990,0.165784854888916,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3227","Latin America","Mexico",52,2012,7,"michoacan","Municipality","pátzcuaro",176,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.291398773193359,-990,0.291398773193359,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3228","Latin America","Mexico",52,2012,7,"michoacan","Municipality","pátzcuaro",176,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.318422317504883,-990,0.318422317504883,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3229","Latin America","Mexico",52,2012,7,"michoacan","Municipality","apatzingan de la constitución",177,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.189552726745605,-990,0.189552726745605,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3230","Latin America","Mexico",52,2012,7,"michoacan","Municipality","apatzingan de la constitución",177,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.241296977996826,-990,0.241296977996826,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3231","Latin America","Mexico",52,2012,7,"michoacan","Municipality","apatzingan de la constitución",177,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.381648025512695,-990,0.381648025512695,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3232","Latin America","Mexico",52,2012,7,"michoacan","Municipality","cuernavaca",178,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.2510302734375,-990,0.2510302734375,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3233","Latin America","Mexico",52,2012,7,"michoacan","Municipality","cuernavaca",178,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.266210918426514,-990,0.266210918426514,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3234","Latin America","Mexico",52,2012,7,"michoacan","Municipality","cuernavaca",178,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.235402488708496,-990,0.235402488708496,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3235","Latin America","Mexico",52,2012,7,"michoacan","Municipality","jiutepec",179,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.203761520385742,-990,0.203761520385742,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3236","Latin America","Mexico",52,2012,7,"michoacan","Municipality","jiutepec",179,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.268614292144775,-990,0.268614292144775,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3237","Latin America","Mexico",52,2012,7,"michoacan","Municipality","jiutepec",179,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.265521354675293,-990,0.265521354675293,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3238","Latin America","Mexico",52,2012,7,"michoacan","Municipality","cuautla",180,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.157266683578491,-990,0.157266683578491,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3239","Latin America","Mexico",52,2012,7,"michoacan","Municipality","cuautla",180,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.290460662841797,-990,0.290460662841797,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3240","Latin America","Mexico",52,2012,7,"michoacan","Municipality","cuautla",180,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.24289981842041,-990,0.24289981842041,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3241","Latin America","Mexico",52,2012,7,"michoacan","Municipality","jojutla",181,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.152282705307007,-990,0.152282705307007,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3242","Latin America","Mexico",52,2012,7,"michoacan","Municipality","jojutla",181,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.263896312713623,-990,0.263896312713623,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3243","Latin America","Mexico",52,2012,7,"michoacan","Municipality","jojutla",181,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.300505676269531,-990,0.300505676269531,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3244","Latin America","Mexico",52,2012,7,"michoacan","Municipality","yautepec",182,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.163800678253174,-990,0.163800678253174,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3245","Latin America","Mexico",52,2012,7,"michoacan","Municipality","yautepec",182,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.276200618743897,-990,0.276200618743897,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3246","Latin America","Mexico",52,2012,7,"michoacan","Municipality","yautepec",182,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.262625865936279,-990,0.262625865936279,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3247","Latin America","Mexico",52,2012,7,"morelos","Municipality","santiago ixcuintla",183,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.164044246673584,-990,0.164044246673584,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3248","Latin America","Mexico",52,2012,7,"morelos","Municipality","santiago ixcuintla",183,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.194261531829834,-990,0.194261531829834,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3249","Latin America","Mexico",52,2012,7,"morelos","Municipality","santiago ixcuintla",183,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.440149612426758,-990,0.440149612426758,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3250","Latin America","Mexico",52,2012,7,"morelos","Municipality","tepic",184,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.157143030166626,-990,0.157143030166626,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3251","Latin America","Mexico",52,2012,7,"morelos","Municipality","tepic",184,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.217117404937744,-990,0.217117404937744,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3252","Latin America","Mexico",52,2012,7,"morelos","Municipality","tepic",184,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.33141902923584,-990,0.33141902923584,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3253","Latin America","Mexico",52,2012,7,"morelos","Municipality","compostela",185,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.219082508087158,-990,0.219082508087158,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3254","Latin America","Mexico",52,2012,7,"morelos","Municipality","compostela",185,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.142223272323608,-990,0.142223272323608,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3255","Latin America","Mexico",52,2012,7,"morelos","Municipality","compostela",185,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.409501953125,-990,0.409501953125,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3256","Latin America","Mexico",52,2012,7,"morelos","Municipality","santa catarina",186,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.499138603210449,-990,0.499138603210449,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3257","Latin America","Mexico",52,2012,7,"morelos","Municipality","santa catarina",186,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.116267719268799,-990,0.116267719268799,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3258","Latin America","Mexico",52,2012,7,"morelos","Municipality","santa catarina",186,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.22072286605835,-990,0.22072286605835,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3259","Latin America","Mexico",52,2012,7,"nayarit","Municipality","apodaca",187,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.370471572875977,-990,0.370471572875977,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3260","Latin America","Mexico",52,2012,7,"nayarit","Municipality","apodaca",187,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.128488388061523,-990,0.128488388061523,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3261","Latin America","Mexico",52,2012,7,"nayarit","Municipality","apodaca",187,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.292973766326904,-990,0.292973766326904,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3262","Latin America","Mexico",52,2012,7,"nayarit","Municipality","general escobedo",188,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.420894241333008,-990,0.420894241333008,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3263","Latin America","Mexico",52,2012,7,"nayarit","Municipality","general escobedo",188,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.138065128326416,-990,0.138065128326416,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3264","Latin America","Mexico",52,2012,7,"nayarit","Municipality","general escobedo",188,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.244970321655273,-990,0.244970321655273,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3265","Latin America","Mexico",52,2012,7,"nayarit","Municipality","san nicolás de los garza",189,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.487188186645508,-990,0.487188186645508,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3266","Latin America","Mexico",52,2012,7,"nayarit","Municipality","san nicolás de los garza",189,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.138875331878662,-990,0.138875331878662,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3267","Latin America","Mexico",52,2012,7,"nayarit","Municipality","san nicolás de los garza",189,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.196950130462646,-990,0.196950130462646,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3268","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",190,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.304188690185547,-990,0.304188690185547,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3269","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",190,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.101495599746704,-990,0.101495599746704,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3270","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",190,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.336063385009766,-990,0.336063385009766,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3271","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",191,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.479241752624512,-990,0.479241752624512,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3272","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",191,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.131316909790039,-990,0.131316909790039,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3273","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",191,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.217900238037109,-990,0.217900238037109,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3274","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",192,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.40284984588623,-990,0.40284984588623,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3275","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",192,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.137175254821777,-990,0.137175254821777,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3276","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",192,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.266738090515137,-990,0.266738090515137,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3277","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","guadalupe",193,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.41654541015625,-990,0.41654541015625,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3278","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","guadalupe",193,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.141120414733887,-990,0.141120414733887,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3279","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","guadalupe",193,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.245474681854248,-990,0.245474681854248,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3280","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","linares",194,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.302549324035645,-990,0.302549324035645,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3281","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","linares",194,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.0726052570343018,-990,0.0726052570343018,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3282","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","linares",194,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.396245803833008,-990,0.396245803833008,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3283","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",195,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.486204376220703,-990,0.486204376220703,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3284","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",195,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.141822662353516,-990,0.141822662353516,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3285","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","monterrey",195,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.209686489105225,-990,0.209686489105225,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3286","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","guadalupe",196,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.392473754882812,-990,0.392473754882812,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3287","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","guadalupe",196,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.139657230377197,-990,0.139657230377197,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3288","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","guadalupe",196,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.258662147521973,-990,0.258662147521973,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3289","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","cadereyta jiménez",197,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.345238990783691,-990,0.345238990783691,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3290","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","cadereyta jiménez",197,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.121457777023315,-990,0.121457777023315,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3291","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","cadereyta jiménez",197,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.348771896362305,-990,0.348771896362305,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3292","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","san juan bautista tuxtepec",198,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.281511268615723,-990,0.281511268615723,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3293","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","san juan bautista tuxtepec",198,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.223715763092041,-990,0.223715763092041,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3294","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","san juan bautista tuxtepec",198,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.276058979034424,-990,0.276058979034424,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3295","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","teotitlán de flores magón",199,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.169165210723877,-990,0.169165210723877,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3296","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","teotitlán de flores magón",199,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.284893913269043,-990,0.284893913269043,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3297","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","teotitlán de flores magón",199,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.348848457336426,-990,0.348848457336426,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3298","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","heróica ciudad de huajuapan de león",200,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.164420204162598,-990,0.164420204162598,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3299","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","heróica ciudad de huajuapan de león",200,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.278924694061279,-990,0.278924694061279,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3300","Latin America","Mexico",52,2012,7,"nuevo leon","Municipality","heróica ciudad de huajuapan de león",200,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.304715175628662,-990,0.304715175628662,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3301","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","tlacolula de matamoros",201,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.215746192932129,-990,0.215746192932129,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3302","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","tlacolula de matamoros",201,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.287499904632568,-990,0.287499904632568,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3303","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","tlacolula de matamoros",201,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.279212856292725,-990,0.279212856292725,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3304","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","santo domingo tehuantepec",202,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.158264398574829,-990,0.158264398574829,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3305","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","santo domingo tehuantepec",202,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.344948310852051,-990,0.344948310852051,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3306","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","santo domingo tehuantepec",202,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.302407684326172,-990,0.302407684326172,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3307","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","heroica ciudad de tlaxiaco",203,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.105118141174316,-990,0.105118141174316,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3308","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","heroica ciudad de tlaxiaco",203,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.358822441101074,-990,0.358822441101074,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3309","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","heroica ciudad de tlaxiaco",203,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.253021545410156,-990,0.253021545410156,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3310","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","juchitán de zaragoza",204,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.152848997116089,-990,0.152848997116089,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3311","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","juchitán de zaragoza",204,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.318226490020752,-990,0.318226490020752,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3312","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","juchitán de zaragoza",204,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.331557235717773,-990,0.331557235717773,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3313","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","oaxaca de juárez",205,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.202400894165039,-990,0.202400894165039,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3314","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","oaxaca de juárez",205,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.30060022354126,-990,0.30060022354126,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3315","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","oaxaca de juárez",205,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.231310520172119,-990,0.231310520172119,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3316","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","santa lucia del camino",206,"PAN",3,"Josefina Vázquez Mota",-990,-990,-990,-990,-990,-990,0.22429141998291,-990,0.22429141998291,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3317","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","santa lucia del camino",206,"PRD",9,"Andrés Manuel López Obrador",-990,-990,-990,-990,-990,-990,0.277389698028564,-990,0.277389698028564,-990,-990,-990,-990,-990,-990,-990,-990,-990
"3318","Latin America","Mexico",52,2012,7,"oaxaca","Municipality","santa lucia del camino",206,"PRI",21,"Enrique Peña Nieto",-990,-990,-990,-990,-990,-990,0.268790225982666,-990,0.268790225982666,-990,-990,-990,-990,-990,-990,-990,-990,-990
