"","id","rg","ctr_n","ctr","yr","mn","sub","unit_name","unit_type","unit_n","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2","unmarked"
"2354",3,"Latin America","Colombia",57,2010,6,"narino","el tablon","municipality",52258,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,4675,4654,21,-990,149,0.0320154705629566,149,0.0320154705629566,16
"2355",3,"Latin America","Colombia",57,2010,6,"narino","el tablon","municipality",52258,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,4675,4654,21,-990,3653,0.784916201117318,3653,0.784916201117318,16
"2356",3,"Latin America","Colombia",57,2010,6,"narino","el tambo","municipality",52260,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,16517,16489,28,-990,1504,0.0912123233670932,1504,0.0912123233670932,76
"2357",3,"Latin America","Colombia",57,2010,6,"narino","el tambo","municipality",52260,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,16517,16489,28,-990,180,0.010916368488083,180,0.010916368488083,76
"2358",3,"Latin America","Colombia",57,2010,6,"narino","el tambo","municipality",52260,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,16517,16489,28,-990,3622,0.219661592576869,3622,0.219661592576869,76
"2359",3,"Latin America","Colombia",57,2010,6,"narino","funes","municipality",52287,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2574,2548,26,-990,1250,0.490580847723705,1250,0.490580847723705,15
"2360",3,"Latin America","Colombia",57,2010,6,"narino","funes","municipality",52287,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2574,2548,26,-990,73,0.0286499215070644,73,0.0286499215070644,15
"2361",3,"Latin America","Colombia",57,2010,6,"narino","funes","municipality",52287,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2574,2548,26,-990,1210,0.474882260596546,1210,0.474882260596546,15
"2362",3,"Latin America","Colombia",57,2010,6,"narino","guachucal","municipality",52317,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,5596,5564,32,-990,3061,0.550143781452193,3061,0.550143781452193,80
"2363",3,"Latin America","Colombia",57,2010,6,"narino","guachucal","municipality",52317,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,5596,5564,32,-990,156,0.0280373831775701,156,0.0280373831775701,80
"2364",3,"Latin America","Colombia",57,2010,6,"narino","guachucal","municipality",52317,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,5596,5564,32,-990,2267,0.407440690150971,2267,0.407440690150971,80
"2365",3,"Latin America","Colombia",57,2010,6,"narino","guaitarilla","municipality",52320,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,4359,4334,25,-990,2248,0.518689432395016,2248,0.518689432395016,113
"2366",3,"Latin America","Colombia",57,2010,6,"narino","guaitarilla","municipality",52320,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,4359,4334,25,-990,207,0.0477618827872635,207,0.0477618827872635,113
"2367",3,"Latin America","Colombia",57,2010,6,"narino","guaitarilla","municipality",52320,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,4359,4334,25,-990,1766,0.407475772958006,1766,0.407475772958006,113
"2368",3,"Latin America","Colombia",57,2010,6,"narino","gualmatan","municipality",52323,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2551,2537,14,-990,776,0.305873078439101,776,0.305873078439101,16
"2369",3,"Latin America","Colombia",57,2010,6,"narino","gualmatan","municipality",52323,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2551,2537,14,-990,128,0.0504532912889239,128,0.0504532912889239,16
"2370",3,"Latin America","Colombia",57,2010,6,"narino","gualmatan","municipality",52323,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2551,2537,14,-990,1617,0.637366968860859,1617,0.637366968860859,16
"2371",3,"Latin America","Colombia",57,2010,6,"narino","iles","municipality",52352,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2701,2675,26,-990,1388,0.518878504672897,1388,0.518878504672897,28
"2372",3,"Latin America","Colombia",57,2010,6,"narino","iles","municipality",52352,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2701,2675,26,-990,72,0.0269158878504673,72,0.0269158878504673,28
"2373",3,"Latin America","Colombia",57,2010,6,"narino","iles","municipality",52352,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2701,2675,26,-990,1187,0.443738317757009,1187,0.443738317757009,28
"2374",3,"Latin America","Colombia",57,2010,6,"narino","imues","municipality",52354,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2431,2409,22,-990,820,0.340390203403902,820,0.340390203403902,34
"2375",3,"Latin America","Colombia",57,2010,6,"narino","imues","municipality",52354,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2431,2409,22,-990,94,0.0390203403902034,94,0.0390203403902034,34
"2376",3,"Latin America","Colombia",57,2010,6,"narino","imues","municipality",52354,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2431,2409,22,-990,1461,0.606475716064757,1461,0.606475716064757,34
"2377",3,"Latin America","Colombia",57,2010,6,"narino","ipiales","municipality",52356,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,32377,32172,205,-990,14499,0.450671391271913,14499,0.450671391271913,642
"2378",3,"Latin America","Colombia",57,2010,6,"narino","ipiales","municipality",52356,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,32377,32172,205,-990,1272,0.0395374860126818,1272,0.0395374860126818,642
"2379",3,"Latin America","Colombia",57,2010,6,"narino","ipiales","municipality",52356,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,32377,32172,205,-990,15759,0.489835882133532,15759,0.489835882133532,642
"2380",3,"Latin America","Colombia",57,2010,6,"narino","la cruz","municipality",52378,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,6438,6404,34,-990,1214,0.189569019362898,1214,0.189569019362898,39
"2381",3,"Latin America","Colombia",57,2010,6,"narino","la cruz","municipality",52378,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,6438,6404,34,-990,205,0.0320112429731418,205,0.0320112429731418,39
"2382",3,"Latin America","Colombia",57,2010,6,"narino","la cruz","municipality",52378,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,6438,6404,34,-990,4946,0.772329793878826,4946,0.772329793878826,39
"2383",3,"Latin America","Colombia",57,2010,6,"narino","la florida","municipality",52381,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,3317,3299,18,-990,1385,0.419824189148227,1385,0.419824189148227,40
"2384",3,"Latin America","Colombia",57,2010,6,"narino","la florida","municipality",52381,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,3317,3299,18,-990,103,0.031221582297666,103,0.031221582297666,40
"2385",3,"Latin America","Colombia",57,2010,6,"narino","la florida","municipality",52381,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,3317,3299,18,-990,1771,0.536829342224917,1771,0.536829342224917,40
"2386",3,"Latin America","Colombia",57,2010,6,"narino","la llanada","municipality",52385,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1404,1395,9,-990,325,0.232974910394265,325,0.232974910394265,16
"2387",3,"Latin America","Colombia",57,2010,6,"narino","la llanada","municipality",52385,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1404,1395,9,-990,77,0.0551971326164875,77,0.0551971326164875,16
"2388",3,"Latin America","Colombia",57,2010,6,"narino","la llanada","municipality",52385,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1404,1395,9,-990,977,0.700358422939068,977,0.700358422939068,16
"2389",3,"Latin America","Colombia",57,2010,6,"narino","la tola","municipality",52390,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1601,1589,12,-990,281,0.176840780365009,281,0.176840780365009,18
"2390",3,"Latin America","Colombia",57,2010,6,"narino","la tola","municipality",52390,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1601,1589,12,-990,12,0.00755191944619257,12,0.00755191944619257,18
"2391",3,"Latin America","Colombia",57,2010,6,"narino","la tola","municipality",52390,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1601,1589,12,-990,1278,0.804279421019509,1278,0.804279421019509,18
"2392",3,"Latin America","Colombia",57,2010,6,"narino","la union","municipality",52399,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,31099,31055,44,-990,1568,0.050491064240863,1568,0.050491064240863,71
"2393",3,"Latin America","Colombia",57,2010,6,"narino","la union","municipality",52399,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,31099,31055,44,-990,305,0.0098212848172597,305,0.0098212848172597,71
"2394",3,"Latin America","Colombia",57,2010,6,"narino","la union","municipality",52399,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,31099,31055,44,-990,6261,0.201610046691354,6261,0.201610046691354,71
"2395",3,"Latin America","Colombia",57,2010,6,"narino","leiva","municipality",52405,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2461,2447,14,-990,1397,0.570903146710257,1397,0.570903146710257,19
"2396",3,"Latin America","Colombia",57,2010,6,"narino","leiva","municipality",52405,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2461,2447,14,-990,45,0.018389865140989,45,0.018389865140989,19
"2397",3,"Latin America","Colombia",57,2010,6,"narino","leiva","municipality",52405,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2461,2447,14,-990,986,0.402942378422558,986,0.402942378422558,19
"2398",3,"Latin America","Colombia",57,2010,6,"narino","linares","municipality",52411,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,3898,3871,27,-990,2168,0.560061999483338,2168,0.560061999483338,24
"2399",3,"Latin America","Colombia",57,2010,6,"narino","linares","municipality",52411,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,3898,3871,27,-990,83,0.0214414879876001,83,0.0214414879876001,24
"2400",3,"Latin America","Colombia",57,2010,6,"narino","linares","municipality",52411,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,3898,3871,27,-990,1596,0.412296564195298,1596,0.412296564195298,24
"2401",3,"Latin America","Colombia",57,2010,6,"narino","los andes (sotomayor)","municipality",52418,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2983,2964,19,-990,1418,0.478407557354926,1418,0.478407557354926,34
"2402",3,"Latin America","Colombia",57,2010,6,"narino","los andes (sotomayor)","municipality",52418,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2983,2964,19,-990,113,0.0381241565452092,113,0.0381241565452092,34
"2403",3,"Latin America","Colombia",57,2010,6,"narino","los andes (sotomayor)","municipality",52418,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2983,2964,19,-990,1399,0.471997300944669,1399,0.471997300944669,34
"2404",3,"Latin America","Colombia",57,2010,6,"narino","magui","municipality",52427,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,901,898,3,-990,416,0.463251670378619,416,0.463251670378619,14
"2405",3,"Latin America","Colombia",57,2010,6,"narino","magui","municipality",52427,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,901,898,3,-990,28,0.0311804008908686,28,0.0311804008908686,14
"2406",3,"Latin America","Colombia",57,2010,6,"narino","magui","municipality",52427,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,901,898,3,-990,440,0.489977728285078,440,0.489977728285078,14
"2407",3,"Latin America","Colombia",57,2010,6,"narino","mallama (piedrancha)","municipality",52435,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2053,2038,15,-990,1161,0.569676153091266,1161,0.569676153091266,35
"2408",3,"Latin America","Colombia",57,2010,6,"narino","mallama (piedrancha)","municipality",52435,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2053,2038,15,-990,70,0.0343473994111874,70,0.0343473994111874,35
"2409",3,"Latin America","Colombia",57,2010,6,"narino","mallama (piedrancha)","municipality",52435,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2053,2038,15,-990,772,0.378802747791953,772,0.378802747791953,35
"2410",3,"Latin America","Colombia",57,2010,6,"narino","mosquera","municipality",52473,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,23974,23957,17,-990,461,0.0192428100346454,461,0.0192428100346454,13
"2411",3,"Latin America","Colombia",57,2010,6,"narino","mosquera","municipality",52473,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,23974,23957,17,-990,34,0.0014192094168719,34,0.0014192094168719,13
"2412",3,"Latin America","Colombia",57,2010,6,"narino","mosquera","municipality",52473,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,23974,23957,17,-990,984,0.0410735901824101,984,0.0410735901824101,13
"2413",3,"Latin America","Colombia",57,2010,6,"narino","narino","municipality",52480,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,5747,5736,11,-990,482,0.0840306834030683,482,0.0840306834030683,24
"2414",3,"Latin America","Colombia",57,2010,6,"narino","narino","municipality",52480,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,5747,5736,11,-990,35,0.00610181311018131,35,0.00610181311018131,24
"2415",3,"Latin America","Colombia",57,2010,6,"narino","narino","municipality",52480,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,5747,5736,11,-990,976,0.170153417015342,976,0.170153417015342,24
"2416",3,"Latin America","Colombia",57,2010,6,"narino","olaya herrera (bocas de sating","municipality",52490,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,3432,3400,32,-990,1191,0.350294117647059,1191,0.350294117647059,74
"2417",3,"Latin America","Colombia",57,2010,6,"narino","olaya herrera (bocas de sating","municipality",52490,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,3432,3400,32,-990,84,0.0247058823529412,84,0.0247058823529412,74
"2418",3,"Latin America","Colombia",57,2010,6,"narino","olaya herrera (bocas de sating","municipality",52490,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,3432,3400,32,-990,2051,0.603235294117647,2051,0.603235294117647,74
"2419",3,"Latin America","Colombia",57,2010,6,"narino","ospina","municipality",52506,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2067,2052,15,-990,586,0.285575048732943,586,0.285575048732943,28
"2420",3,"Latin America","Colombia",57,2010,6,"narino","ospina","municipality",52506,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2067,2052,15,-990,138,0.0672514619883041,138,0.0672514619883041,28
"2421",3,"Latin America","Colombia",57,2010,6,"narino","ospina","municipality",52506,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2067,2052,15,-990,1300,0.633528265107212,1300,0.633528265107212,28
"2422",3,"Latin America","Colombia",57,2010,6,"narino","francisco pizarro (salahonda)","municipality",52520,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1927,1910,17,-990,394,0.206282722513089,394,0.206282722513089,18
"2423",3,"Latin America","Colombia",57,2010,6,"narino","francisco pizarro (salahonda)","municipality",52520,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1927,1910,17,-990,48,0.025130890052356,48,0.025130890052356,18
"2424",3,"Latin America","Colombia",57,2010,6,"narino","francisco pizarro (salahonda)","municipality",52520,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1927,1910,17,-990,1450,0.759162303664921,1450,0.759162303664921,18
"2425",3,"Latin America","Colombia",57,2010,6,"narino","policarpa","municipality",52540,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,3313,3291,22,-990,2342,0.711637800060772,2342,0.711637800060772,25
"2426",3,"Latin America","Colombia",57,2010,6,"narino","policarpa","municipality",52540,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,3313,3291,22,-990,51,0.0154968094804011,51,0.0154968094804011,25
"2427",3,"Latin America","Colombia",57,2010,6,"narino","policarpa","municipality",52540,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,3313,3291,22,-990,873,0.265268915223336,873,0.265268915223336,25
"2428",3,"Latin America","Colombia",57,2010,6,"narino","potosi","municipality",52560,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,4052,4017,35,-990,1162,0.289270599950212,1162,0.289270599950212,58
"2429",3,"Latin America","Colombia",57,2010,6,"narino","potosi","municipality",52560,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,4052,4017,35,-990,152,0.0378391834702514,152,0.0378391834702514,58
"2430",3,"Latin America","Colombia",57,2010,6,"narino","potosi","municipality",52560,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,4052,4017,35,-990,2645,0.658451580781678,2645,0.658451580781678,58
"2431",3,"Latin America","Colombia",57,2010,6,"narino","providencia","municipality",52565,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2584,2569,15,-990,1055,0.41066562864928,1055,0.41066562864928,19
"2432",3,"Latin America","Colombia",57,2010,6,"narino","providencia","municipality",52565,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2584,2569,15,-990,54,0.0210198520825224,54,0.0210198520825224,19
"2433",3,"Latin America","Colombia",57,2010,6,"narino","providencia","municipality",52565,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2584,2569,15,-990,478,0.186064616582328,478,0.186064616582328,19
"2434",3,"Latin America","Colombia",57,2010,6,"narino","puerres","municipality",52573,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,3523,3500,23,-990,1195,0.341428571428571,1195,0.341428571428571,36
"2435",3,"Latin America","Colombia",57,2010,6,"narino","puerres","municipality",52573,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,3523,3500,23,-990,120,0.0342857142857143,120,0.0342857142857143,36
"2436",3,"Latin America","Colombia",57,2010,6,"narino","puerres","municipality",52573,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,3523,3500,23,-990,2149,0.614,2149,0.614,36
"2437",3,"Latin America","Colombia",57,2010,6,"narino","pupiales","municipality",52585,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,6393,6352,41,-990,2148,0.33816120906801,2148,0.33816120906801,156
"2438",3,"Latin America","Colombia",57,2010,6,"narino","pupiales","municipality",52585,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,6393,6352,41,-990,214,0.0336901763224181,214,0.0336901763224181,156
"2439",3,"Latin America","Colombia",57,2010,6,"narino","pupiales","municipality",52585,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,6393,6352,41,-990,3834,0.603589420654912,3834,0.603589420654912,156
"2440",3,"Latin America","Colombia",57,2010,6,"narino","ricaurte","municipality",52612,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,6522,6501,21,-990,1084,0.166743577911091,1084,0.166743577911091,41
"2441",3,"Latin America","Colombia",57,2010,6,"narino","ricaurte","municipality",52612,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,6522,6501,21,-990,126,0.0193816335948316,126,0.0193816335948316,41
"2442",3,"Latin America","Colombia",57,2010,6,"narino","ricaurte","municipality",52612,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,6522,6501,21,-990,718,0.11044454699277,718,0.11044454699277,41
"2443",3,"Latin America","Colombia",57,2010,6,"narino","roberto payan (san jose)","municipality",52621,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1864,1856,8,-990,930,0.501077586206897,930,0.501077586206897,27
"2444",3,"Latin America","Colombia",57,2010,6,"narino","roberto payan (san jose)","municipality",52621,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1864,1856,8,-990,28,0.0150862068965517,28,0.0150862068965517,27
"2445",3,"Latin America","Colombia",57,2010,6,"narino","roberto payan (san jose)","municipality",52621,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1864,1856,8,-990,871,0.469288793103448,871,0.469288793103448,27
"2446",3,"Latin America","Colombia",57,2010,6,"narino","samaniego","municipality",52678,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,7032,6982,50,-990,4390,0.628759667716987,4390,0.628759667716987,126
"2447",3,"Latin America","Colombia",57,2010,6,"narino","samaniego","municipality",52678,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,7032,6982,50,-990,314,0.0449727871670009,314,0.0449727871670009,126
"2448",3,"Latin America","Colombia",57,2010,6,"narino","samaniego","municipality",52678,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,7032,6982,50,-990,2152,0.308221140074477,2152,0.308221140074477,126
"2449",3,"Latin America","Colombia",57,2010,6,"narino","sandona","municipality",52683,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,7010,6951,59,-990,2573,0.370162566537189,2573,0.370162566537189,60
"2450",3,"Latin America","Colombia",57,2010,6,"narino","sandona","municipality",52683,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,7010,6951,59,-990,285,0.0410012947777298,285,0.0410012947777298,60
"2451",3,"Latin America","Colombia",57,2010,6,"narino","sandona","municipality",52683,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,7010,6951,59,-990,4033,0.580204287152928,4033,0.580204287152928,60
"2452",3,"Latin America","Colombia",57,2010,6,"narino","san bernardo","municipality",52685,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,6828,6802,26,-990,342,0.0502793296089385,342,0.0502793296089385,10
"2453",3,"Latin America","Colombia",57,2010,6,"narino","san bernardo","municipality",52685,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,6828,6802,26,-990,78,0.0114672155248456,78,0.0114672155248456,10
"2454",3,"Latin America","Colombia",57,2010,6,"narino","san bernardo","municipality",52685,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,6828,6802,26,-990,2720,0.399882387533079,2720,0.399882387533079,10
"2455",3,"Latin America","Colombia",57,2010,6,"narino","san lorenzo","municipality",52687,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,4867,4823,44,-990,1697,0.351855691478333,1697,0.351855691478333,73
"2456",3,"Latin America","Colombia",57,2010,6,"narino","san lorenzo","municipality",52687,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,4867,4823,44,-990,161,0.0333817126269956,161,0.0333817126269956,73
"2457",3,"Latin America","Colombia",57,2010,6,"narino","san lorenzo","municipality",52687,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,4867,4823,44,-990,2892,0.599626788306034,2892,0.599626788306034,73
"2458",3,"Latin America","Colombia",57,2010,6,"narino","san pablo","municipality",52693,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,9219,9191,28,-990,963,0.104776411707105,963,0.104776411707105,60
"2459",3,"Latin America","Colombia",57,2010,6,"narino","san pablo","municipality",52693,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,9219,9191,28,-990,152,0.0165379175280165,152,0.0165379175280165,60
"2460",3,"Latin America","Colombia",57,2010,6,"narino","san pablo","municipality",52693,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,9219,9191,28,-990,2677,0.291263192253291,2677,0.291263192253291,60
"2461",3,"Latin America","Colombia",57,2010,6,"narino","san pedro de cartago","municipality",52694,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,2414,2403,11,-990,291,0.121098626716604,291,0.121098626716604,18
"2462",3,"Latin America","Colombia",57,2010,6,"narino","san pedro de cartago","municipality",52694,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,2414,2403,11,-990,87,0.0362047440699126,87,0.0362047440699126,18
"2463",3,"Latin America","Colombia",57,2010,6,"narino","san pedro de cartago","municipality",52694,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,2414,2403,11,-990,2007,0.835205992509363,2007,0.835205992509363,18
"2464",3,"Latin America","Colombia",57,2010,6,"narino","santa barbara (iscuande)","municipality",52696,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,956,948,8,-990,339,0.357594936708861,339,0.357594936708861,3
"2465",3,"Latin America","Colombia",57,2010,6,"narino","santa barbara (iscuande)","municipality",52696,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,956,948,8,-990,10,0.0105485232067511,10,0.0105485232067511,3
"2466",3,"Latin America","Colombia",57,2010,6,"narino","santa barbara (iscuande)","municipality",52696,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,956,948,8,-990,596,0.628691983122363,596,0.628691983122363,3
"2467",3,"Latin America","Colombia",57,2010,6,"narino","santacruz (guachaves)","municipality",52699,"green alliance",158,"antanas mockus",-990,-990,-990,-990,-990,-990,-990,-990,-990,1738,1731,7,-990,1023,0.590987868284229,1023,0.590987868284229,26
"2468",3,"Latin America","Colombia",57,2010,6,"narino","santacruz (guachaves)","municipality",52699,"-990",4999,"blank",-990,-990,-990,-990,-990,-990,-990,-990,-990,1738,1731,7,-990,63,0.0363951473136915,63,0.0363951473136915,26
"2469",3,"Latin America","Colombia",57,2010,6,"narino","santacruz (guachaves)","municipality",52699,"social party of national unity",102,"juan manuel santos calderón",-990,-990,-990,-990,-990,-990,-990,-990,-990,1738,1731,7,-990,619,0.357596764875794,619,0.357596764875794,26
